,country,time,lex
1170,are,1916,39.14
1171,are,1917,39.27
1172,are,1918,32.66
1173,are,1919,39.53
1174,are,1920,39.66
1175,are,1921,39.78
1176,are,1922,39.91
1177,are,1923,40.04
1178,are,1924,40.17
1179,are,1925,40.3
1180,are,1926,40.42
1181,are,1927,40.55
1182,are,1928,40.68
1183,are,1929,40.81
1184,are,1930,40.94
1185,are,1931,41.06
1186,are,1932,41.19
1187,are,1933,41.32
1188,are,1934,41.45
1189,are,1935,41.58
1190,are,1936,41.7
1191,are,1937,41.83
1192,are,1938,41.96
1193,are,1939,42.09
1194,are,1940,42.22
1195,are,1941,42.32
1196,are,1942,42.42
1197,are,1943,42.53
1198,are,1944,42.63
1199,are,1945,42.73
1200,are,1946,45.83
1201,are,1947,48.97
1202,are,1948,52.1
1203,are,1949,55.25
1204,are,1950,58.41
1205,are,1951,58.5
1206,are,1952,58.6
1207,are,1953,58.72
1208,are,1954,58.8
1209,are,1955,58.86
1210,are,1956,58.75
1211,are,1957,59.27
1212,are,1958,59.59
1213,are,1959,59.7
1214,are,1960,60.34
1215,are,1961,60.81
1216,are,1962,61.26
1217,are,1963,61.62
1218,are,1964,62.12
1219,are,1965,62.59
1220,are,1966,63.04
1221,are,1967,63.38
1222,are,1968,63.77
1223,are,1969,64.2
1224,are,1970,64.04
1225,are,1971,64.89
1226,are,1972,65.11
1227,are,1973,65.39
1228,are,1974,65.66
1229,are,1975,65.99
1230,are,1976,66.31
1231,are,1977,66.64
1232,are,1978,66.95
1233,are,1979,67.31
1234,are,1980,67.62
1235,are,1981,67.96
1236,are,1982,68.13
1237,are,1983,67.91
1238,are,1984,68.4
1239,are,1985,68.47
1240,are,1986,68.48
1241,are,1987,68.5
1242,are,1988,68.53
1243,are,1989,68.58
1244,are,1990,68.66
1245,are,1991,68.73
1246,are,1992,68.78
1247,are,1993,68.83
1248,are,1994,68.68
1249,are,1995,68.81
1250,are,1996,68.91
1251,are,1997,68.97
1252,are,1998,69.16
1253,are,1999,69.21
1254,are,2000,69.11
1255,are,2001,69.24
1256,are,2002,69.37
1257,are,2003,69.28
1258,are,2004,69.07
1259,are,2005,69.24
1260,are,2006,69.49
1261,are,2007,70.04
1262,are,2008,70.4
1263,are,2009,70.57
1264,are,2010,70.77
1265,are,2011,70.96
1266,are,2012,71.15
1267,are,2013,71.64
1268,are,2014,73.01
1269,are,2015,73.18
1270,are,2016,73.36
1271,are,2017,73.53
1272,are,2018,73.72
1273,are,2019,73.9
1274,are,2020,73.18
1275,are,2021,72.96
1276,are,2022,73.41
1277,are,2023,74.58
1278,are,2024,74.76
1279,are,2025,74.94
1280,are,2026,75.12
1281,are,2027,75.3
1282,are,2028,75.48
1283,are,2029,75.65
1284,are,2030,75.82
1285,are,2031,75.99
1286,are,2032,76.15
1287,are,2033,76.31
1288,are,2034,76.48
1289,are,2035,76.63
1290,are,2036,76.79
1291,are,2037,76.95
1292,are,2038,77.11
1293,are,2039,77.26
1294,are,2040,77.41
1295,are,2041,77.56
1296,are,2042,77.7
1297,are,2043,77.84
1298,are,2044,77.98
1299,are,2045,78.12
1300,are,2046,78.25
1301,are,2047,78.39
1302,are,2048,78.52
1303,are,2049,78.65
1304,are,2050,78.77
1305,are,2051,78.9
1306,are,2052,79.03
1307,are,2053,79.16
1308,are,2054,79.28
1309,are,2055,79.4
1310,are,2056,79.53
1311,are,2057,79.66
1312,are,2058,79.78
1313,are,2059,79.9
1314,are,2060,80.02
1315,are,2061,80.15
1316,are,2062,80.27
1317,are,2063,80.39
1318,are,2064,80.52
1319,are,2065,80.64
1320,are,2066,80.75
1321,are,2067,80.88
1322,are,2068,80.99
1323,are,2069,81.12
1324,are,2070,81.24
1325,are,2071,81.36
1326,are,2072,81.48
1327,are,2073,81.6
1328,are,2074,81.71
1329,are,2075,81.83
1330,are,2076,81.95
1331,are,2077,82.07
1332,are,2078,82.18
1333,are,2079,82.3
1334,are,2080,82.41
1335,are,2081,82.53
1336,are,2082,82.64
1337,are,2083,82.75
1338,are,2084,82.86
1339,are,2085,82.97
1340,are,2086,83.09
1341,are,2087,83.21
1342,are,2088,83.32
1343,are,2089,83.43
1344,are,2090,83.54
1345,are,2091,83.67
1346,are,2092,83.78
1347,are,2093,83.9
1348,are,2094,84.02
1349,are,2095,84.14
1350,are,2096,84.24
1351,are,2097,84.35
1352,are,2098,84.47
1353,are,2099,84.58
1354,are,2100,84.69
1355,arg,1800,33.2
1356,arg,1801,33.2
1357,arg,1802,33.2
1358,arg,1803,33.2
1359,arg,1804,33.2
1360,arg,1805,33.2
1361,arg,1806,33.2
1362,arg,1807,33.2
1363,arg,1808,33.2
1364,arg,1809,33.2
1365,arg,1810,33.2
1366,arg,1811,33.2
1367,arg,1812,33.2
1368,arg,1813,33.2
1369,arg,1814,33.2
1370,arg,1815,33.2
1371,arg,1816,33.2
1372,arg,1817,33.2
1373,arg,1818,33.2
1374,arg,1819,33.2
1375,arg,1820,33.2
1376,arg,1821,33.2
1377,arg,1822,33.2
1378,arg,1823,33.2
1379,arg,1824,33.2
1380,arg,1825,33.2
1381,arg,1826,33.2
1382,arg,1827,33.2
1383,arg,1828,33.2
1384,arg,1829,33.2
1385,arg,1830,33.2
1386,arg,1831,33.2
1387,arg,1832,33.2
1388,arg,1833,33.2
1389,arg,1834,33.2
1390,arg,1835,33.2
1391,arg,1836,33.2
1392,arg,1837,33.2
1393,arg,1838,33.2
1394,arg,1839,33.2
1395,arg,1840,33.2
1396,arg,1841,33.2
1397,arg,1842,33.2
1398,arg,1843,33.2
1399,arg,1844,33.2
1400,arg,1845,33.2
1401,arg,1846,33.2
1402,arg,1847,33.2
1403,arg,1848,33.2
1404,arg,1849,33.2
1405,arg,1850,33.2
1406,arg,1851,33.21
1407,arg,1852,33.22
1408,arg,1853,33.23
1409,arg,1854,33.24
1410,arg,1855,33.25
1411,arg,1856,33.25
1412,arg,1857,33.26
1413,arg,1858,33.27
1414,arg,1859,33.28
1415,arg,1860,33.29
1416,arg,1861,33.3
1417,arg,1862,33.31
1418,arg,1863,33.32
1419,arg,1864,33.33
1420,arg,1865,33.34
1421,arg,1866,33.35
1422,arg,1867,33.35
1423,arg,1868,33.36
1424,arg,1869,33.37
1425,arg,1870,33.38
1426,arg,1871,33.39
1427,arg,1872,33.4
1428,arg,1873,33.41
1429,arg,1874,33.42
1430,arg,1875,33.43
1431,arg,1876,33.42
1432,arg,1877,33.41
1433,arg,1878,33.39
1434,arg,1879,33.38
1435,arg,1880,33.37
1436,arg,1881,33.28
1437,arg,1882,33.19
1438,arg,1883,33.1
1439,arg,1884,33.0
1440,arg,1885,32.91
1441,arg,1886,33.2
1442,arg,1887,33.5
1443,arg,1888,33.79
1444,arg,1889,34.08
1445,arg,1890,34.37
1446,arg,1891,34.24
1447,arg,1892,34.11
1448,arg,1893,33.98
1449,arg,1894,33.84
1450,arg,1895,33.71
1451,arg,1896,34.43
1452,arg,1897,35.15
1453,arg,1898,35.87
1454,arg,1899,36.58
1455,arg,1900,37.3
1456,arg,1901,37.9
1457,arg,1902,38.5
1458,arg,1903,39.1
1459,arg,1904,39.7
1460,arg,1905,40.3
1461,arg,1906,41.08
1462,arg,1907,41.86
1463,arg,1908,42.65
1464,arg,1909,43.43
1465,arg,1910,44.21
1466,arg,1911,44.78
1467,arg,1912,45.34
1468,arg,1913,45.9
1469,arg,1914,46.46
1470,arg,1915,47.02
1471,arg,1916,47.85
1472,arg,1917,48.68
1473,arg,1918,42.54
1474,arg,1919,50.33
1475,arg,1920,51.16
1476,arg,1921,51.66
1477,arg,1922,52.17
1478,arg,1923,52.67
1479,arg,1924,53.18
1480,arg,1925,53.68
1481,arg,1926,54.04
1482,arg,1927,54.4
1483,arg,1928,54.76
1484,arg,1929,55.13
1485,arg,1930,55.49
1486,arg,1931,55.5
1487,arg,1932,55.52
1488,arg,1933,55.53
1489,arg,1934,55.55
1490,arg,1935,55.56
1491,arg,1936,56.56
1492,arg,1937,57.56
1493,arg,1938,58.56
1494,arg,1939,59.56
1495,arg,1940,60.56
1496,arg,1941,61.19
1497,arg,1942,61.82
1498,arg,1943,62.45
1499,arg,1944,63.07
1500,arg,1945,63.7
1501,arg,1946,63.62
1502,arg,1947,63.54
1503,arg,1948,63.46
1504,arg,1949,63.37
1505,arg,1950,63.3
1506,arg,1951,63.54
1507,arg,1952,64.19
1508,arg,1953,64.12
1509,arg,1954,64.71
1510,arg,1955,64.51
1511,arg,1956,65.18
1512,arg,1957,65.15
1513,arg,1958,65.4
1514,arg,1959,65.4
1515,arg,1960,65.26
1516,arg,1961,65.74
1517,arg,1962,65.75
1518,arg,1963,65.75
1519,arg,1964,65.82
1520,arg,1965,66.13
1521,arg,1966,66.58
1522,arg,1967,66.55
1523,arg,1968,65.99
1524,arg,1969,65.93
1525,arg,1970,66.13
1526,arg,1971,66.89
1527,arg,1972,67.33
1528,arg,1973,67.73
1529,arg,1974,67.91
1530,arg,1975,68.03
1531,arg,1976,66.99
1532,arg,1977,67.69
1533,arg,1978,69.04
1534,arg,1979,69.84
1535,arg,1980,70.23
1536,arg,1981,70.32
1537,arg,1982,70.92
1538,arg,1983,70.71
1539,arg,1984,70.82
1540,arg,1985,71.73
1541,arg,1986,71.95
1542,arg,1987,72.06
1543,arg,1988,72.13
1544,arg,1989,72.34
1545,arg,1990,72.47
1546,arg,1991,72.69
1547,arg,1992,72.75
1548,arg,1993,73.03
1549,arg,1994,73.36
1550,arg,1995,73.44
1551,arg,1996,73.49
1552,arg,1997,73.6
1553,arg,1998,73.65
1554,arg,1999,73.79
1555,arg,2000,74.22
1556,arg,2001,74.33
1557,arg,2002,74.28
1558,arg,2003,74.43
1559,arg,2004,74.92
1560,arg,2005,75.28
1561,arg,2006,75.41
1562,arg,2007,75.32
1563,arg,2008,75.68
1564,arg,2009,75.85
1565,arg,2010,75.94
1566,arg,2011,76.04
1567,arg,2012,76.17
1568,arg,2013,76.27
1569,arg,2014,76.47
1570,arg,2015,76.5
1571,arg,2016,76.24
1572,arg,2017,76.28
1573,arg,2018,76.48
1574,arg,2019,76.58
1575,arg,2020,75.2
1576,arg,2021,74.7
1577,arg,2022,75.37
1578,arg,2023,77.27
1579,arg,2024,77.43
1580,arg,2025,77.6
1581,arg,2026,77.77
1582,arg,2027,77.93
1583,arg,2028,78.1
1584,arg,2029,78.27
1585,arg,2030,78.43
1586,arg,2031,78.59
1587,arg,2032,78.76
1588,arg,2033,78.93
1589,arg,2034,79.09
1590,arg,2035,79.26
1591,arg,2036,79.42
1592,arg,2037,79.59
1593,arg,2038,79.76
1594,arg,2039,79.92
1595,arg,2040,80.09
1596,arg,2041,80.25
1597,arg,2042,80.42
1598,arg,2043,80.58
1599,arg,2044,80.74
1600,arg,2045,80.89
1601,arg,2046,81.05
1602,arg,2047,81.21
1603,arg,2048,81.37
1604,arg,2049,81.52
1605,arg,2050,81.66
1606,arg,2051,81.8
1607,arg,2052,81.95
1608,arg,2053,82.1
1609,arg,2054,82.24
1610,arg,2055,82.38
1611,arg,2056,82.52
1612,arg,2057,82.66
1613,arg,2058,82.8
1614,arg,2059,82.94
1615,arg,2060,83.06
1616,arg,2061,83.19
1617,arg,2062,83.32
1618,arg,2063,83.45
1619,arg,2064,83.57
1620,arg,2065,83.71
1621,arg,2066,83.83
1622,arg,2067,83.96
1623,arg,2068,84.08
1624,arg,2069,84.21
1625,arg,2070,84.33
1626,arg,2071,84.45
1627,arg,2072,84.57
1628,arg,2073,84.69
1629,arg,2074,84.82
1630,arg,2075,84.94
1631,arg,2076,85.06
1632,arg,2077,85.18
1633,arg,2078,85.3
1634,arg,2079,85.41
1635,arg,2080,85.53
1636,arg,2081,85.64
1637,arg,2082,85.76
1638,arg,2083,85.89
1639,arg,2084,86.0
1640,arg,2085,86.12
1641,arg,2086,86.23
1642,arg,2087,86.35
1643,arg,2088,86.46
1644,arg,2089,86.58
1645,arg,2090,86.7
1646,arg,2091,86.81
1647,arg,2092,86.94
1648,arg,2093,87.05
1649,arg,2094,87.16
1650,arg,2095,87.27
1651,arg,2096,87.39
1652,arg,2097,87.5
1653,arg,2098,87.61
1654,arg,2099,87.73
1655,arg,2100,87.84
1656,arm,1800,34.0
1657,arm,1801,34.0
1658,arm,1802,34.0
1659,arm,1803,34.0
1660,arm,1804,34.0
1661,arm,1805,34.0
1662,arm,1806,34.0
1663,arm,1807,34.0
1664,arm,1808,34.0
1665,arm,1809,34.0
1666,arm,1810,34.0
1667,arm,1811,34.0
1668,arm,1812,34.0
1669,arm,1813,34.0
1670,arm,1814,34.0
1671,arm,1815,34.0
1672,arm,1816,34.0
1673,arm,1817,34.0
1674,arm,1818,34.0
1675,arm,1819,34.0
1676,arm,1820,34.0
1677,arm,1821,34.0
1678,arm,1822,34.0
1679,arm,1823,34.0
1680,arm,1824,34.0
1681,arm,1825,34.0
1682,arm,1826,34.0
1683,arm,1827,34.0
1684,arm,1828,34.0
1685,arm,1829,34.0
1686,arm,1830,34.0
1687,arm,1831,34.0
1688,arm,1832,34.0
1689,arm,1833,34.0
1690,arm,1834,34.0
1691,arm,1835,34.0
1692,arm,1836,34.0
1693,arm,1837,34.0
1694,arm,1838,34.0
1695,arm,1839,34.0
1696,arm,1840,34.0
1697,arm,1841,34.0
1698,arm,1842,34.0
1699,arm,1843,34.0
1700,arm,1844,34.0
1701,arm,1845,34.0
1702,arm,1846,34.0
1703,arm,1847,34.0
1704,arm,1848,34.0
1705,arm,1849,34.0
1706,arm,1850,34.0
1707,arm,1851,33.92
1708,arm,1852,33.85
1709,arm,1853,33.77
1710,arm,1854,33.69
1711,arm,1855,33.61
1712,arm,1856,33.54
1713,arm,1857,33.46
1714,arm,1858,33.38
1715,arm,1859,33.3
1716,arm,1860,33.23
1717,arm,1861,33.15
1718,arm,1862,33.07
1719,arm,1863,33.0
1720,arm,1864,32.41
1721,arm,1865,31.83
1722,arm,1866,31.24
1723,arm,1867,30.67
1724,arm,1868,30.1
1725,arm,1869,30.06
1726,arm,1870,30.03
1727,arm,1871,30.01
1728,arm,1872,29.97
1729,arm,1873,29.95
1730,arm,1874,30.07
1731,arm,1875,30.18
1732,arm,1876,30.3
1733,arm,1877,30.41
1734,arm,1878,30.53
1735,arm,1879,30.64
1736,arm,1880,30.75
1737,arm,1881,30.86
1738,arm,1882,30.97
1739,arm,1883,31.08
1740,arm,1884,31.19
1741,arm,1885,31.3
1742,arm,1886,31.4
1743,arm,1887,31.51
1744,arm,1888,31.61
1745,arm,1889,31.72
1746,arm,1890,31.82
1747,arm,1891,31.92
1748,arm,1892,32.02
1749,arm,1893,32.12
1750,arm,1894,32.22
1751,arm,1895,32.32
1752,arm,1896,32.42
1753,arm,1897,32.51
1754,arm,1898,32.28
1755,arm,1899,32.04
1756,arm,1900,31.82
1757,arm,1901,31.96
1758,arm,1902,32.1
1759,arm,1903,32.24
1760,arm,1904,32.37
1761,arm,1905,32.51
1762,arm,1906,32.64
1763,arm,1907,32.77
1764,arm,1908,32.9
1765,arm,1909,33.03
1766,arm,1910,33.16
1767,arm,1911,35.62
1768,arm,1912,35.89
1769,arm,1913,33.94
1770,arm,1914,33.5
1771,arm,1915,33.07
1772,arm,1916,32.98
1773,arm,1917,30.35
1774,arm,1918,22.83
1775,arm,1919,31.2
1776,arm,1920,23.55
1777,arm,1921,31.87
1778,arm,1922,32.62
1779,arm,1923,33.26
1780,arm,1924,35.24
1781,arm,1925,34.4
1782,arm,1926,36.95
1783,arm,1927,36.3
1784,arm,1928,37.44
1785,arm,1929,36.32
1786,arm,1930,35.66
1787,arm,1931,34.27
1788,arm,1932,32.14
1789,arm,1933,26.77
1790,arm,1934,37.18
1791,arm,1935,38.32
1792,arm,1936,39.56
1793,arm,1937,38.65
1794,arm,1938,39.9
1795,arm,1939,41.7
1796,arm,1940,39.61
1797,arm,1941,22.24
1798,arm,1942,19.45
1799,arm,1943,17.85
1800,arm,1944,23.73
1801,arm,1945,31.14
1802,arm,1946,44.62
1803,arm,1947,38.28
1804,arm,1948,44.48
1805,arm,1949,46.55
1806,arm,1950,48.23
1807,arm,1951,49.02
1808,arm,1952,50.04
1809,arm,1953,51.06
1810,arm,1954,52.14
1811,arm,1955,53.28
1812,arm,1956,54.5
1813,arm,1957,55.66
1814,arm,1958,56.55
1815,arm,1959,57.98
1816,arm,1960,59.22
1817,arm,1961,60.37
1818,arm,1962,61.36
1819,arm,1963,62.03
1820,arm,1964,62.86
1821,arm,1965,63.59
1822,arm,1966,64.2
1823,arm,1967,64.68
1824,arm,1968,65.07
1825,arm,1969,65.25
1826,arm,1970,65.86
1827,arm,1971,66.36
1828,arm,1972,66.78
1829,arm,1973,67.22
1830,arm,1974,67.9
1831,arm,1975,68.23
1832,arm,1976,68.96
1833,arm,1977,69.52
1834,arm,1978,69.66
1835,arm,1979,70.18
1836,arm,1980,70.2
1837,arm,1981,70.46
1838,arm,1982,70.76
1839,arm,1983,70.8
1840,arm,1984,71.09
1841,arm,1985,71.27
1842,arm,1986,71.66
1843,arm,1987,71.81
1844,arm,1988,55.29
1845,arm,1989,71.04
1846,arm,1990,70.58
1847,arm,1991,70.32
1848,arm,1992,69.37
1849,arm,1993,68.96
1850,arm,1994,69.47
1851,arm,1995,70.08
1852,arm,1996,70.42
1853,arm,1997,71.14
1854,arm,1998,71.6
1855,arm,1999,71.9
1856,arm,2000,72.38
1857,arm,2001,72.5
1858,arm,2002,72.71
1859,arm,2003,72.78
1860,arm,2004,72.99
1861,arm,2005,73.05
1862,arm,2006,73.1
1863,arm,2007,73.45
1864,arm,2008,73.46
1865,arm,2009,73.64
1866,arm,2010,73.91
1867,arm,2011,74.2
1868,arm,2012,74.57
1869,arm,2013,75.06
1870,arm,2014,75.19
1871,arm,2015,75.11
1872,arm,2016,75.26
1873,arm,2017,75.54
1874,arm,2018,75.63
1875,arm,2019,75.73
1876,arm,2020,72.45
1877,arm,2021,72.32
1878,arm,2022,73.66
1879,arm,2023,76.53
1880,arm,2024,76.7
1881,arm,2025,76.87
1882,arm,2026,77.04
1883,arm,2027,77.22
1884,arm,2028,77.38
1885,arm,2029,77.55
1886,arm,2030,77.72
1887,arm,2031,77.89
1888,arm,2032,78.04
1889,arm,2033,78.21
1890,arm,2034,78.37
1891,arm,2035,78.54
1892,arm,2036,78.7
1893,arm,2037,78.87
1894,arm,2038,79.03
1895,arm,2039,79.19
1896,arm,2040,79.35
1897,arm,2041,79.51
1898,arm,2042,79.67
1899,arm,2043,79.83
1900,arm,2044,79.98
1901,arm,2045,80.15
1902,arm,2046,80.3
1903,arm,2047,80.46
1904,arm,2048,80.61
1905,arm,2049,80.76
1906,arm,2050,80.91
1907,arm,2051,81.06
1908,arm,2052,81.21
1909,arm,2053,81.35
1910,arm,2054,81.5
1911,arm,2055,81.64
1912,arm,2056,81.78
1913,arm,2057,81.92
1914,arm,2058,82.06
1915,arm,2059,82.2
1916,arm,2060,82.33
1917,arm,2061,82.46
1918,arm,2062,82.59
1919,arm,2063,82.72
1920,arm,2064,82.84
1921,arm,2065,82.96
1922,arm,2066,83.09
1923,arm,2067,83.21
1924,arm,2068,83.33
1925,arm,2069,83.44
1926,arm,2070,83.56
1927,arm,2071,83.68
1928,arm,2072,83.8
1929,arm,2073,83.91
1930,arm,2074,84.03
1931,arm,2075,84.15
1932,arm,2076,84.26
1933,arm,2077,84.38
1934,arm,2078,84.49
1935,arm,2079,84.6
1936,arm,2080,84.71
1937,arm,2081,84.83
1938,arm,2082,84.95
1939,arm,2083,85.06
1940,arm,2084,85.17
1941,arm,2085,85.28
1942,arm,2086,85.39
1943,arm,2087,85.5
1944,arm,2088,85.61
1945,arm,2089,85.73
1946,arm,2090,85.85
1947,arm,2091,85.96
1948,arm,2092,86.08
1949,arm,2093,86.2
1950,arm,2094,86.31
1951,arm,2095,86.43
1952,arm,2096,86.54
1953,arm,2097,86.66
1954,arm,2098,86.78
1955,arm,2099,86.89
1956,arm,2100,87.01
1957,atg,1800,33.54
1958,atg,1801,33.54
1959,atg,1802,33.54
1960,atg,1803,33.54
1961,atg,1804,33.54
1962,atg,1805,33.54
1963,atg,1806,33.54
1964,atg,1807,33.54
1965,atg,1808,33.54
1966,atg,1809,33.54
1967,atg,1810,33.54
1968,atg,1811,33.54
1969,atg,1812,33.54
1970,atg,1813,33.54
1971,atg,1814,33.54
1972,atg,1815,33.54
1973,atg,1816,33.54
1974,atg,1817,33.54
1975,atg,1818,33.54
1976,atg,1819,33.54
1977,atg,1820,33.54
1978,atg,1821,33.54
1979,atg,1822,33.54
1980,atg,1823,33.54
1981,atg,1824,33.54
1982,atg,1825,33.54
1983,atg,1826,33.54
1984,atg,1827,33.54
1985,atg,1828,33.54
1986,atg,1829,33.54
1987,atg,1830,33.54
1988,atg,1831,33.54
1989,atg,1832,33.54
1990,atg,1833,33.54
1991,atg,1834,33.54
1992,atg,1835,33.54
1993,atg,1836,33.54
1994,atg,1837,33.54
1995,atg,1838,33.54
1996,atg,1839,33.54
1997,atg,1840,33.54
1998,atg,1841,33.54
1999,atg,1842,33.54
2000,atg,1843,33.54
2001,atg,1844,33.54
2002,atg,1845,33.54
2003,atg,1846,33.54
2004,atg,1847,33.54
2005,atg,1848,33.54
2006,atg,1849,33.54
2007,atg,1850,33.54
2008,atg,1851,33.54
2009,atg,1852,33.54
2010,atg,1853,33.54
2011,atg,1854,33.54
2012,atg,1855,33.54
2013,atg,1856,33.55
2014,atg,1857,33.55
2015,atg,1858,33.55
2016,atg,1859,33.55
2017,atg,1860,33.55
2018,atg,1861,33.55
2019,atg,1862,33.55
2020,atg,1863,33.55
2021,atg,1864,33.55
2022,atg,1865,33.55
2023,atg,1866,33.56
2024,atg,1867,33.56
2025,atg,1868,33.56
2026,atg,1869,33.56
2027,atg,1870,33.56
2028,atg,1871,33.56
2029,atg,1872,33.56
2030,atg,1873,33.56
2031,atg,1874,33.56
2032,atg,1875,33.56
2033,atg,1876,33.56
2034,atg,1877,33.57
2035,atg,1878,33.57
2036,atg,1879,33.57
2037,atg,1880,33.57
2038,atg,1881,33.57
2039,atg,1882,33.57
2040,atg,1883,33.57
2041,atg,1884,33.57
2042,atg,1885,33.57
2043,atg,1886,33.57
2044,atg,1887,33.58
2045,atg,1888,33.58
2046,atg,1889,33.58
2047,atg,1890,33.58
2048,atg,1891,33.58
2049,atg,1892,33.58
2050,atg,1893,33.58
2051,atg,1894,33.58
2052,atg,1895,33.58
2053,atg,1896,33.58
2054,atg,1897,33.58
2055,atg,1898,33.59
2056,atg,1899,33.59
2057,atg,1900,33.59
2058,atg,1901,33.59
2059,atg,1902,33.59
2060,atg,1903,33.59
2061,atg,1904,33.59
2062,atg,1905,33.59
2063,atg,1906,33.59
2064,atg,1907,33.59
2065,atg,1908,33.59
2066,atg,1909,33.6
2067,atg,1910,33.6
2068,atg,1911,33.6
2069,atg,1912,33.6
2070,atg,1913,33.6
2071,atg,1914,33.6
2072,atg,1915,33.6
2073,atg,1916,33.6
2074,atg,1917,33.6
2075,atg,1918,21.79
2076,atg,1919,33.61
2077,atg,1920,33.61
2078,atg,1921,33.61
2079,atg,1922,34.43
2080,atg,1923,35.26
2081,atg,1924,36.1
2082,atg,1925,36.93
2083,atg,1926,37.75
2084,atg,1927,38.58
2085,atg,1928,39.42
2086,atg,1929,40.25
2087,atg,1930,41.07
2088,atg,1931,41.91
2089,atg,1932,42.74
2090,atg,1933,43.57
2091,atg,1934,44.4
2092,atg,1935,45.23
2093,atg,1936,46.06
2094,atg,1937,46.89
2095,atg,1938,47.72
2096,atg,1939,48.55
2097,atg,1940,49.39
2098,atg,1941,50.26
2099,atg,1942,51.14
2100,atg,1943,52.01
2101,atg,1944,52.88
2102,atg,1945,53.76
2103,atg,1946,54.64
2104,atg,1947,55.5
2105,atg,1948,56.38
2106,atg,1949,57.26
2107,atg,1950,58.13
2108,atg,1951,58.72
2109,atg,1952,59.28
2110,atg,1953,59.82
2111,atg,1954,60.32
2112,atg,1955,60.93
2113,atg,1956,61.52
2114,atg,1957,61.93
2115,atg,1958,62.56
2116,atg,1959,63.29
2117,atg,1960,63.83
2118,atg,1961,64.76
2119,atg,1962,65.49
2120,atg,1963,65.79
2121,atg,1964,66.1
2122,atg,1965,66.73
2123,atg,1966,67.1
2124,atg,1967,67.23
2125,atg,1968,67.62
2126,atg,1969,68.0
2127,atg,1970,68.32
2128,atg,1971,68.87
2129,atg,1972,69.4
2130,atg,1973,69.82
2131,atg,1974,70.05
2132,atg,1975,70.23
2133,atg,1976,70.35
2134,atg,1977,70.59
2135,atg,1978,71.02
2136,atg,1979,71.61
2137,atg,1980,72.09
2138,atg,1981,72.61
2139,atg,1982,73.24
2140,atg,1983,73.75
2141,atg,1984,73.48
2142,atg,1985,73.77
2143,atg,1986,74.0
2144,atg,1987,74.19
2145,atg,1988,74.32
2146,atg,1989,74.26
2147,atg,1990,74.04
2148,atg,1991,74.02
2149,atg,1992,73.97
2150,atg,1993,73.38
2151,atg,1994,73.35
2152,atg,1995,73.26
2153,atg,1996,73.96
2154,atg,1997,73.46
2155,atg,1998,74.53
2156,atg,1999,74.66
2157,atg,2000,74.83
2158,atg,2001,75.09
2159,atg,2002,75.36
2160,atg,2003,75.6
2161,atg,2004,75.72
2162,atg,2005,75.9
2163,atg,2006,75.89
2164,atg,2007,75.08
2165,atg,2008,75.19
2166,atg,2009,75.84
2167,atg,2010,75.92
2168,atg,2011,75.95
2169,atg,2012,76.02
2170,atg,2013,76.11
2171,atg,2014,75.97
2172,atg,2015,75.97
2173,atg,2016,76.02
2174,atg,2017,76.09
2175,atg,2018,76.21
2176,atg,2019,76.29
2177,atg,2020,76.43
2178,atg,2021,76.1
2179,atg,2022,76.82
2180,atg,2023,76.99
2181,atg,2024,77.17
2182,atg,2025,77.34
2183,atg,2026,77.51
2184,atg,2027,77.69
2185,atg,2028,77.85
2186,atg,2029,78.02
2187,atg,2030,78.2
2188,atg,2031,78.37
2189,atg,2032,78.53
2190,atg,2033,78.7
2191,atg,2034,78.86
2192,atg,2035,79.03
2193,atg,2036,79.2
2194,atg,2037,79.36
2195,atg,2038,79.52
2196,atg,2039,79.68
2197,atg,2040,79.84
2198,atg,2041,79.99
2199,atg,2042,80.15
2200,atg,2043,80.31
2201,atg,2044,80.46
2202,atg,2045,80.61
2203,atg,2046,80.76
2204,atg,2047,80.9
2205,atg,2048,81.04
2206,atg,2049,81.19
2207,atg,2050,81.33
2208,atg,2051,81.46
2209,atg,2052,81.6
2210,atg,2053,81.73
2211,atg,2054,81.87
2212,atg,2055,82.0
2213,atg,2056,82.12
2214,atg,2057,82.25
